STATION,STATION_NAME,YEAR,Month,Flag,TPCP_10thmm,Missing,Consecutive Missing,
GHCND:USC00027560,SAN SIMON AZ US,1960,4,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1960,5,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1960,6,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1960,7,1,597,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1960,8,1,290,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1960,9,1,135,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1960,10,1,470,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1960,11,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1960,12,1,249,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1961,1,1,165,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1961,2,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1961,3,1,71,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1961,4,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1961,5,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1961,6,1,84,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1961,7,1,531,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1961,8,1,1121,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1961,9,1,293,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1961,10,1,140,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1961,11,1,386,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1961,12,1,289,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1962,1,1,554,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1962,2,1,51,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1962,3,1,112,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1962,4,1,33,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1962,5,1,0,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1962,6,1,23,0,0,
GHCND:average,SAN SIMON AZ US,1962,7,1,249,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1962,8,1,43,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1962,9,1,235,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1962,10,1,94,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1962,11,1,277,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1962,12,1,239,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1963,1,1,90,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1963,2,1,97,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1963,3,1,64,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1963,4,1,5,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1963,5,1,0,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1963,6,1,30,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1963,7,1,555,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1963,8,1,578,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1963,9,1,235,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1963,10,1,323,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1963,11,1,125,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1963,12,1,15,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1964,1,1,3,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1964,2,1,5,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1964,3,1,202,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1964,4,1,122,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1964,5,1,8,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1964,6,1,0,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1964,7,1,336,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1964,8,1,239,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1964,9,1,1629,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1964,10,1,82,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1964,11,1,56,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1964,12,1,94,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1965,1,1,192,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1965,2,1,13,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1965,3,1,36,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1965,4,1,0,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1965,5,1,33,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1965,6,1,66,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1965,7,1,622,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1965,8,1,234,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1965,9,1,255,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1965,10,1,0,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1965,11,1,62,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1965,12,1,615,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1966,1,1,87,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1966,2,1,276,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1966,3,1,3,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1966,4,1,0,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1966,5,1,0,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1966,6,1,46,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1966,7,1,355,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1966,8,1,799,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1966,9,1,485,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1966,10,1,102,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1966,11,1,124,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1966,12,1,16,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1967,1,1,0,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1967,2,1,76,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1967,3,1,18,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1967,4,1,45,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1967,5,1,63,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1967,6,1,37,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1967,7,1,343,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1967,8,1,373,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1967,9,1,500,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1967,10,1,46,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1967,11,1,87,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1967,12,1,452,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1968,1,1,66,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1968,2,1,305,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1968,3,1,324,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1968,4,1,20,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1968,5,1,0,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1968,6,1,8,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1968,7,1,703,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1968,8,1,326,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1968,9,1,5,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1968,10,1,28,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1968,11,1,208,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1968,12,1,175,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1969,1,1,69,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1969,2,1,25,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1969,3,1,41,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1969,4,1,0,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1969,5,1,153,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1969,6,1,0,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1969,7,1,306,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1969,8,1,455,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1969,9,1,326,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1969,10,1,102,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1969,11,1,30,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1969,12,1,229,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1970,1,1,0,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1970,2,1,88,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1970,3,1,51,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1970,4,1,58,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1970,5,1,20,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1970,6,1,0,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1970,7,1,135,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1970,8,1,440,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1970,9,1,160,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1970,10,1,351,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1970,11,1,0,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1970,12,1,123,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1971,1,1,76,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1971,2,1,64,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1971,3,1,0,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1971,4,1,0,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1971,5,1,0,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1971,6,1,0,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1971,7,1,195,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1971,8,1,1069,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1971,9,1,363,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1971,10,1,288,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1971,11,1,127,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1971,12,1,117,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1972,1,1,0,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1972,2,1,0,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1972,3,1,0,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1972,4,1,0,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1972,5,1,0,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1972,6,1,126,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1972,7,1,198,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1972,8,1,723,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1972,9,1,540,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1972,10,1,727,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1972,11,1,86,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1972,12,1,148,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1973,1,1,191,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1973,2,1,213,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1973,3,1,414,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1973,4,1,0,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1973,5,1,104,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1973,6,1,208,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1973,7,1,454,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1973,8,1,406,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1973,9,1,0,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1973,10,1,0,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1973,11,1,51,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1973,12,1,0,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1974,1,1,97,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1974,2,1,0,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1974,3,1,30,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1974,4,1,0,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1974,5,1,0,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1974,6,1,0,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1974,7,1,682,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1974,8,1,554,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1974,9,1,476,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1974,10,1,613,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1974,11,1,13,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1974,12,1,29,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1975,1,1,92,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1975,2,1,30,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1975,3,1,180,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1975,4,1,38,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1975,5,1,0,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1975,6,1,0,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1975,7,1,463,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1975,8,1,61,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1975,9,1,914,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1975,10,1,287,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1975,11,1,30,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1975,12,1,226,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1976,1,1,152,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1976,2,1,82,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1976,3,1,18,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1976,4,1,69,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1976,5,1,18,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1976,6,1,3,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1976,7,1,466,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1976,8,1,112,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1976,9,1,277,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1976,10,1,552,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1976,11,1,11,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1976,12,1,145,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1977,1,1,418,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1977,2,1,8,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1977,3,1,30,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1977,4,1,10,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1977,5,1,0,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1977,6,1,79,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1977,7,1,719,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1977,8,1,922,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1977,9,1,91,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1977,10,1,264,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1977,11,1,61,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1977,12,1,144,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1978,1,1,498,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1978,2,1,409,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1978,3,1,155,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1978,4,1,0,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1978,5,1,68,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1978,6,1,44,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1978,7,1,442,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1978,8,1,92,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1978,9,1,38,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1978,10,1,371,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1978,11,1,127,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1978,12,1,614,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1979,1,1,530,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1979,2,1,104,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1979,3,1,127,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1979,4,1,0,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1979,5,1,125,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1979,6,1,477,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1979,7,1,485,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1979,8,1,820,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1979,9,1,79,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1979,10,1,33,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1979,11,1,64,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1979,12,1,198,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1980,1,1,139,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1980,2,1,214,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1980,3,1,51,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1980,4,1,51,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1980,5,1,0,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1980,6,1,0,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1980,7,1,239,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1980,8,1,499,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1980,9,1,308,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1980,10,1,18,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1980,11,1,84,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1980,12,1,18,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1981,1,1,107,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1981,2,1,115,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1981,3,1,251,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1981,4,1,5,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1981,5,1,13,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1981,6,1,292,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1981,7,1,1314,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1981,8,1,178,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1981,9,1,170,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1981,10,1,18,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1981,11,1,201,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1981,12,1,5,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1982,1,1,400,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1982,2,1,98,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1982,3,1,203,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1982,4,1,30,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1982,5,1,132,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1982,6,1,23,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1982,7,1,157,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1982,8,1,818,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1982,9,1,409,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1982,10,1,0,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1982,11,1,404,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1982,12,1,391,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1983,1,1,211,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1983,2,1,254,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1983,3,1,281,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1983,4,1,0,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1983,5,1,0,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1983,6,1,13,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1983,7,1,570,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1983,8,1,273,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1983,9,1,950,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1983,10,1,520,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1983,11,1,522,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1983,12,1,129,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1984,1,1,129,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1984,2,1,0,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1984,3,1,0,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1984,4,1,91,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1984,5,1,43,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1984,6,1,193,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1984,7,1,811,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1984,8,1,847,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1984,9,1,131,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1984,10,1,404,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1984,11,1,168,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1984,12,1,328,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1985,1,1,229,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1985,2,1,142,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1985,3,1,183,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1985,4,1,234,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1985,5,1,99,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1985,6,1,101,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1985,7,1,872,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1985,8,1,637,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1985,9,1,568,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1985,10,1,767,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1985,11,1,185,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1985,12,1,10,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1986,1,1,68,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1986,2,1,445,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1986,3,1,370,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1986,4,1,0,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1986,5,1,5,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1986,6,1,69,0,0,
GHCND:USC00027567,SAN SIMON 9 ESE AZ US,1986,7,1,912,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1987,1,1,151,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1987,2,1,371,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1987,3,1,55,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1987,4,1,518,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1987,5,1,125,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1987,6,1,43,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1987,7,1,476,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1987,8,1,738,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1987,9,1,86,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1987,10,1,175,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1987,11,1,23,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1987,12,1,634,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1988,1,1,223,0,0,
GHCND:USC00027560,SAN SIMON AZ US,1988,2,1,231,0,0,
