STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,YEAR,MONTH,FLAG,TPCP,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1942,4,1,54,0,0,333,0,0,-11,0,0,155,0,0
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1942,5,1,0,0,0,361,0,0,11,0,0,199,0,0
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1942,6,1,0,0,0,411,1,1,78,1,1,254,1,1
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1942,7,1,170,0,0,411,0,0,156,0,0,292,0,0
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1942,8,1,695,0,0,378,0,0,144,0,0,263,0,0
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1942,9,1,100,0,0,367,0,0,78,0,0,236,0,0
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1942,10,1,43,0,0,328,0,0,-11,0,0,170,0,0
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1942,11,1,0,0,0,283,0,0,-50,0,0,125,0,0
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1942,12,1,232,0,0,228,0,0,-56,0,0,79,0,0
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1943,1,1,133,0,0,233,0,0,-72,0,0,72,0,0
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1943,2,1,38,0,0,283,0,0,-100,0,0,107,0,0
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1943,3,1,295,0,0,311,0,0,-17,0,0,126,0,0
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1943,4,1,0,0,0,356,0,0,-11,0,0,177,0,0
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1943,5,1,0,0,0,372,0,0,22,0,0,211,0,0
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1943,6,1,137,0,0,400,23,23,139,23,23,259,23,23
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1943,7,1,299,0,0,406,0,0,122,0,0,269,0,0
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1943,8,1,764,0,0,389,0,0,139,0,0,261,0,0
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1943,9,1,325,0,0,372,9,9,94,9,9,219,9,9
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1943,10,1,71,0,0,311,0,0,-22,0,0,165,0,0
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1943,11,1,38,0,0,256,0,0,-83,0,0,104,0,0
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1943,12,1,165,0,0,211,0,0,-72,0,0,73,0,0
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1944,1,1,213,0,0,211,0,0,-122,0,0,43,0,0
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1944,2,1,214,0,0,217,0,0,-78,0,0,77,0,0
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1944,3,1,120,0,0,267,0,0,-78,0,0,98,0,0
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1944,4,1,74,0,0,283,1,1,-28,0,0,135,1,1
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1944,5,1,23,0,0,361,14,14,33,14,14,199,14,14
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1944,6,1,0,0,0,400,15,6,78,15,6,246,15,6
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1944,7,1,534,0,0,400,7,7,111,7,7,267,7,7
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1944,8,1,473,0,0,411,26,26,139,26,26,287,26,26
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1944,9,1,528,0,0,356,0,0,111,0,0,236,0,0
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1944,10,1,280,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1944,11,1,137,0,0,167,19,19,-61,19,19,64,19,19
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1944,12,1,188,0,0,211,0,0,-78,0,0,58,0,0
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1945,1,1,224,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1945,3,1,30,0,0,283,0,0,-72,0,0,104,0,0
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1945,4,1,0,0,0,339,0,0,-83,0,0,141,0,0
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1945,5,1,0,0,0,361,0,0,11,0,0,199,0,0
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1945,6,1,0,0,0,400,0,0,44,0,0,228,0,0
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1945,7,1,420,0,0,400,0,0,122,0,0,278,0,0
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1945,8,1,344,0,0,389,2,2,150,2,2,270,2,2
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1945,9,1,51,0,0,406,1,1,39,1,1,234,1,1
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1945,10,1,640,0,0,300,0,0,-22,0,0,178,0,0
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1945,11,1,0,0,0,272,1,1,-78,1,1,99,1,1
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1945,12,1,0,0,0,222,1,1,-106,1,1,54,1,1
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1946,1,1,596,0,0,222,0,0,-128,0,0,44,0,0
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1946,2,1,0,0,0,250,0,0,-117,0,0,68,0,0
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1946,3,1,25,0,0,311,1,1,-61,1,1,115,1,1
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1946,4,1,0,0,0,322,1,1,-33,1,1,177,1,1
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1946,5,1,0,0,0,339,1,1,28,1,1,187,1,1
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1946,7,1,152,0,0,400,2,2,144,2,2,274,2,2
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1946,8,1,330,0,0,400,0,0,156,0,0,262,0,0
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1946,9,1,46,0,0,367,2,1,106,2,1,242,2,1
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1946,10,1,148,0,0,317,0,0,17,0,0,166,0,0
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1946,11,1,163,0,0,244,1,1,-61,1,1,93,1,1
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1946,12,1,8,0,0,239,0,0,-78,0,0,70,0,0
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1947,1,1,153,0,0,244,0,0,-111,0,0,39,0,0
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1947,2,1,0,0,0,239,0,0,-89,0,0,93,0,0
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1947,3,1,0,0,0,300,0,0,-61,1,1,113,1,1
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1947,4,1,0,0,0,311,0,0,-6,0,0,154,0,0
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1947,5,1,0,0,0,389,0,0,39,0,0,220,0,0
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1947,6,1,163,0,0,394,0,0,72,0,0,250,0,0
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1947,7,1,272,0,0,400,0,0,139,0,0,284,0,0
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1947,8,1,281,0,0,394,1,1,167,1,1,268,1,1
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1947,9,1,25,0,0,394,0,0,72,0,0,247,0,0
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1947,10,1,25,0,0,339,2,1,-6,2,1,177,2,1
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1947,11,1,64,0,0,283,4,2,-111,4,2,85,4,2
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1947,12,1,0,0,0,183,4,2,-133,4,2,43,4,2
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1948,1,1,13,0,0,239,2,1,-150,2,1,56,2,1
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1948,2,1,33,0,0,256,0,0,-89,0,0,77,0,0
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1948,3,1,36,0,0,256,1,1,-78,1,1,97,1,1
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1948,4,1,0,0,0,361,0,0,-50,0,0,168,0,0
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1948,5,1,0,0,0,378,1,1,11,1,1,208,1,1
GHCND:USC00027560,SAN SIMON AZ US,unknown,unknown,unknown,1948,6,1,43,0,0,406,7,7,83,7,7,258,7,7
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1949,2,1,239,0,0,261,8,8,-67,8,8,96,8,8
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1949,3,1,71,0,0,294,0,0,-33,0,0,123,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1949,4,1,58,0,0,350,0,0,-6,0,0,162,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1949,5,1,30,0,0,400,0,0,17,0,0,200,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1949,6,1,305,0,0,411,0,0,67,0,0,246,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1949,7,1,356,0,0,406,0,0,133,0,0,268,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1949,8,1,127,0,0,406,0,0,100,0,0,256,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1949,9,1,450,0,0,372,0,0,100,0,0,243,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1949,10,1,162,0,0,339,0,0,-50,0,0,156,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1949,11,1,23,0,0,278,0,0,-56,0,0,120,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1949,12,1,157,0,0,244,0,0,-111,0,0,62,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1950,1,1,71,0,0,256,0,0,-139,1,1,68,1,1
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1950,2,1,64,0,0,256,0,0,-78,0,0,96,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1950,3,1,50,0,0,311,0,0,-28,0,0,129,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1950,4,1,0,0,0,350,0,0,-6,0,0,175,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1950,5,1,0,0,0,350,0,0,-44,0,0,193,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1950,6,1,119,0,0,422,0,0,56,0,0,250,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1950,7,1,914,0,0,406,0,0,139,0,0,256,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1950,8,1,121,0,0,406,0,0,122,0,0,262,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1950,9,1,91,0,0,389,0,0,56,0,0,227,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1950,10,1,0,0,0,356,0,0,28,0,0,209,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1950,11,1,0,0,0,283,0,0,-78,0,0,122,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1950,12,1,0,0,0,250,0,0,-83,0,0,87,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1951,1,1,213,0,0,250,0,0,-89,0,0,62,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1951,2,1,61,0,0,278,0,0,-94,0,0,86,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1951,3,1,268,0,0,267,0,0,-122,0,0,109,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1951,4,1,448,0,0,322,0,0,-6,0,0,152,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1951,5,1,30,0,0,411,0,0,11,0,0,202,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1951,6,1,0,0,0,417,0,0,39,0,0,233,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1951,7,1,366,0,0,417,0,0,167,0,0,289,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1951,8,1,483,0,0,400,0,0,144,6,6,267,6,6
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1951,9,1,0,0,0,394,0,0,78,0,0,247,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1951,10,1,362,0,0,344,0,0,11,0,0,188,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1951,11,1,138,0,0,239,0,0,-67,0,0,103,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1951,12,1,229,0,0,239,0,0,-78,0,0,68,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1952,1,1,60,0,0,256,0,0,-89,0,0,82,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1952,2,1,64,0,0,217,0,0,-83,0,0,70,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1952,3,1,302,0,0,256,0,0,-67,0,0,91,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1952,4,1,55,0,0,311,1,1,6,1,1,176,1,1
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1952,5,1,0,0,0,372,0,0,44,0,0,219,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1952,6,1,460,0,0,417,0,0,111,0,0,261,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1952,7,1,201,0,0,411,0,0,150,0,0,279,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1952,8,1,502,0,0,406,0,0,144,0,0,270,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1952,9,1,0,0,0,406,0,0,72,0,0,245,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1952,10,1,0,0,0,350,0,0,33,0,0,193,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1952,11,1,317,0,0,294,0,0,-72,0,0,99,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1952,12,1,68,0,0,194,0,0,-78,0,0,60,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1953,1,1,0,0,0,244,0,0,-78,0,0,80,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1953,2,1,384,0,0,250,0,0,-106,0,0,84,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1953,3,1,186,0,0,311,0,0,-44,0,0,130,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1953,4,1,13,0,0,333,0,0,-39,0,0,163,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1953,5,1,0,0,0,378,0,0,-11,0,0,180,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1953,6,1,66,0,0,422,0,0,67,0,0,263,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1953,7,1,424,0,0,428,0,0,167,0,0,284,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1953,8,1,51,0,0,400,0,0,144,0,0,273,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1953,9,1,0,0,0,383,0,0,39,0,0,241,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1953,10,1,13,0,0,339,0,0,-11,0,0,177,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1953,11,1,71,0,0,278,0,0,-83,0,0,119,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1953,12,1,25,0,0,228,0,0,-150,0,0,39,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1954,1,1,75,0,0,256,0,0,-106,0,0,73,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1954,2,1,160,0,0,267,0,0,-67,0,0,106,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1954,3,1,239,0,0,272,0,0,-83,0,0,120,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1954,4,1,25,0,0,339,0,0,6,0,0,185,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1954,5,1,156,0,0,356,0,0,0,0,0,212,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1954,6,1,242,0,0,428,0,0,67,0,0,253,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1954,7,1,366,0,0,417,0,0,156,0,0,283,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1954,8,1,1119,0,0,383,0,0,117,0,0,252,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1954,9,1,310,0,0,378,0,0,83,0,0,244,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1954,10,1,0,0,0,356,0,0,-6,0,0,190,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1954,11,1,0,0,0,289,0,0,-67,0,0,115,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1954,12,1,20,0,0,256,0,0,-144,0,0,64,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1955,1,1,282,0,0,194,0,0,-122,0,0,45,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1955,2,1,43,0,0,250,0,0,-133,0,0,47,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1955,3,1,71,0,0,278,0,0,-94,0,0,116,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1955,4,1,0,0,0,317,0,0,-33,0,0,146,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1955,5,1,0,0,0,356,0,0,-6,0,0,201,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1955,6,1,0,0,0,411,0,0,61,0,0,250,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1955,7,1,531,0,0,411,0,0,117,0,0,269,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1955,8,1,448,0,0,367,0,0,161,0,0,264,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1955,9,1,3,0,0,389,0,0,61,0,0,237,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1955,10,1,25,0,0,350,0,0,11,0,0,192,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1955,11,1,8,0,0,261,0,0,-78,0,0,112,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1955,12,1,66,0,0,256,0,0,-61,0,0,86,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1956,1,1,138,0,0,222,0,0,-78,0,0,86,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1956,2,1,173,0,0,256,0,0,-111,0,0,63,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1956,3,1,0,0,0,317,0,0,-78,0,0,120,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1956,4,1,63,0,0,306,0,0,-33,0,0,149,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1956,5,1,5,0,0,411,0,0,33,0,0,214,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1956,6,1,68,0,0,417,0,0,117,0,0,268,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1956,7,1,112,0,0,422,0,0,117,0,0,270,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1956,8,1,402,0,0,406,0,0,83,0,0,252,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1956,9,1,0,0,0,389,0,0,67,0,0,232,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1956,10,1,40,0,0,356,0,0,-44,0,0,168,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1956,11,1,0,0,0,267,0,0,-100,0,0,83,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1956,12,1,39,0,0,211,0,0,-117,0,0,59,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1957,1,1,374,0,0,222,0,0,-61,0,0,87,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1957,2,1,58,0,0,311,0,0,-50,0,0,127,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1957,3,1,147,0,0,289,0,0,-56,0,0,122,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1957,4,1,28,0,0,317,0,0,-22,0,0,153,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1957,5,1,275,0,0,356,0,0,17,0,0,187,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1957,6,1,44,0,0,417,0,0,83,0,0,261,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1957,7,1,614,0,0,433,0,0,144,0,0,278,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1957,8,1,1234,0,0,361,0,0,144,0,0,251,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1957,9,1,0,0,0,361,0,0,61,0,0,218,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1957,10,1,370,0,0,333,0,0,11,0,0,167,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1957,11,1,115,0,0,244,0,0,-83,0,0,86,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1957,12,1,78,0,0,211,0,0,-89,0,0,75,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1958,1,1,0,0,0,228,0,0,-100,0,0,60,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1958,2,1,313,0,0,261,0,0,-50,0,0,101,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1958,3,1,465,0,0,244,0,0,-33,0,0,96,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1958,4,1,127,0,0,333,0,0,-11,0,0,153,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1958,5,1,66,0,0,417,0,0,44,0,0,226,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1958,6,1,63,0,0,406,0,0,83,0,0,270,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1958,7,1,529,0,0,433,0,0,128,0,0,281,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1958,8,1,630,0,0,383,0,0,133,0,0,270,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1958,9,1,1169,0,0,367,0,0,83,0,0,230,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1958,10,1,72,0,0,294,0,0,-11,0,0,172,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1958,11,1,127,0,0,267,0,0,-94,0,0,105,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1958,12,1,0,0,0,233,0,0,-133,0,0,73,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1959,1,1,20,0,0,250,0,0,-133,0,0,78,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1959,2,1,97,0,0,250,0,0,-83,0,0,81,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1959,3,1,0,0,0,267,0,0,-94,0,0,110,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1959,4,1,26,0,0,344,0,0,11,0,0,176,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1959,5,1,0,0,0,378,0,0,11,0,0,201,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1959,6,1,58,0,0,417,0,0,78,0,0,269,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1959,7,1,534,0,0,400,0,0,156,0,0,279,0,0
GHCND:USC00027560,SAN SIMON AZ US,1100.9,32.26667,-109.21667,1959,8,1,903,0,0,372,0,0,144,0,0,255,0,0
